"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DH)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)"
"82000100000130","Nodes","130",21.000000,25.882413,"DDS demands","Known Flow",430075.748183,107468.402453,,0.000000,,,,,-16.180000,,,,,-14.468446,-16.180000,,"",,,,,"D1 PROFILE",,,,
"82000100000204","Nodes","204",21.000000,24.072611,"DDS demands","Known Flow",428755.568824,108492.584732,,0.000000,,,,,-4.780000,,,,,-4.274362,-4.780000,,"",,,,,"D1 PROFILE",,,,
"82000100000014","Nodes","14",21.000000,24.975167,"DDS demands","Known Flow",430122.931177,107288.663922,,0.000000,-15.999999,,,,-0.790000,,,,,-15.013918,-16.789999,,"","C1 PROFILE",,,,"D1 PROFILE",,,,
"82000100000093","Nodes","93",21.000000,38.939084,"Default Known Flow Node","Known Flow",429840.917025,108698.172706,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82000100000010","Nodes","10",21.000000,31.932443,"DDS demands","Known Flow",430112.450689,108040.308535,,0.000000,,,,,-4.260000,,,,,-3.809368,-4.260000,,"",,,,,"D1 PROFILE",,,,
"82000100001003","Nodes","1003",21.000000,31.712760,"Default Known Flow Node","Known Flow",430105.803227,108039.786058,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82000100009497","Nodes","-238",21.000000,37.365330,"Default Known Flow Node","Known Flow",429713.112270,108768.670198,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82000100009495","Nodes","-208",21.000000,34.155510,"DDS demands","Known Flow",430542.734311,108545.304746,,0.000000,,,,,-4.239999,,,,,-3.791483,-4.239999,,"",,,,,"D1 PROFILE",,,,
"82000100009506","Nodes","-45",21.000000,35.787040,"Default Known Flow Node","Known Flow",430461.612288,107892.571569,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82000100009486","Nodes","-1462593",21.000000,35.787040,"Default Known Flow Node","Known Flow",430461.755288,107889.208568,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82000100000251","Nodes","251",21.000000,34.848437,"DDS demands","Known Flow",430197.205816,108221.923111,,0.000000,,,,,-2.829999,,,,,-2.530636,-2.829999,,"",,,,,"D1 PROFILE",,,,
"82000100000249","Nodes","249",21.000000,34.844780,"DDS demands","Known Flow",430222.180223,108221.994658,,0.000000,,,,,-1.450000,,,,,-1.296616,-1.450000,,"",,,,,"D1 PROFILE",,,,
"82000100000057","Nodes","57",21.000000,26.420181,"DDS demands","Known Flow",429561.649463,107843.899905,,0.000000,,,,,-19.889998,,,,,-17.785992,-19.889998,,"",,,,,"D1 PROFILE",,,,
"82000100000020","Nodes","20",21.000000,34.342431,"DDS demands","Known Flow",429884.031131,108275.452673,,0.000000,,,,,-1.649999,,,,,-1.475459,-1.649999,,"",,,,,"D1 PROFILE",,,,
"82000100009546","Nodes","-72",21.000000,26.767335,"Default Known Flow Node","Known Flow",429363.224055,108048.942050,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82000100009483","Nodes","-1462579",21.000000,30.625415,"Default Known Flow Node","Known Flow",429742.595093,108240.436663,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82000100009474","Nodes","-145",21.000000,30.625415,"Default Known Flow Node","Known Flow",429743.152093,108231.921661,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82000100000250","Nodes","250",21.000000,34.907036,"DDS demands","Known Flow",430211.851220,108246.427665,,0.000000,,,,,-0.460000,,,,,-0.411340,-0.460000,,"",,,,,"D1 PROFILE",,,,
"82000100009475","Nodes",,21.000000,35.748443,"Default Known Flow Node","Known Flow",430595.404325,107943.577582,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"82000100009013","Nodes","9013",21.000000,38.373726,"Default Known Flow Node","Known Flow",429803.547109,108675.057782,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
