"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(PL-PL)"
"820127-158678","Nodes","-158678",21.000000,31.694495,"Default Known Flow Node","Known Flow",399669.500000,90593.750000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82012700000475","Nodes","475",21.000000,41.098088,"DDS demands","Known Flow",399672.375000,90680.000000,,0.000000,,,,,,-6.579999,,,,,,,-5.883953,-6.579999,,"",,,,,,"D1 PROFILE",,,,,,
"82012700000474","Nodes","474",21.000000,41.216605,"DDS demands","Known Flow",399690.625000,90716.750000,,0.000000,,,,,,-1.690000,,,,,,,-1.511228,-1.690000,,"",,,,,,"D1 PROFILE",,,,,,
"82012700000483","Nodes","483",21.000000,35.420435,"DDS demands","Known Flow",399510.000000,90589.500000,,0.000000,,,,,,-3.069999,,,,,,,-2.745248,-3.069999,,"",,,,,,"D1 PROFILE",,,,,,
"82012700000484","Nodes","484",21.000000,35.399694,"DDS demands","Known Flow",399520.250000,90612.750000,,0.000000,,,,,,-3.440000,,,,,,,-3.076109,-3.440000,,"",,,,,,"D1 PROFILE",,,,,,
"82012700000541","Nodes","541",21.000000,40.956328,"DDS demands","Known Flow",399701.000000,90858.250000,,0.000000,-1.710000,,,,,-31.919999,,,,,,,-30.072547,-33.629998,,"","C1 PROFILE",,,,,"D1 PROFILE",,,,,,
"82012700000835","Nodes","835",21.000000,41.272680,"Default Known Flow Node","Known Flow",399685.125000,90747.500000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82012700000476","Nodes","476",21.000000,40.968895,"DDS demands","Known Flow",399715.625000,90694.500000,,0.000000,,,-24.709998,,,-0.129999,,,,,,,-22.212371,-24.839998,,"",,,"C3  PROFILE",,,"D1 PROFILE",,,,,,
"82012700000482","Nodes","482",21.000000,40.968488,"DDS demands","Known Flow",399753.500000,90673.250000,,0.000000,,,,,,-0.349999,,,,,,,-0.312976,-0.349999,,"",,,,,,"D1 PROFILE",,,,,,
"82012700000149","Nodes","149",21.000000,29.665271,"DDS demands","Known Flow",399728.125000,90572.500000,,0.000000,,,,,,-11.609999,,,,,,,-10.381868,-11.609999,,"",,,,,,"D1 PROFILE",,,,,,
"82012700000150","Nodes","150",21.000000,29.379932,"DDS demands","Known Flow",399769.375000,90621.750000,,0.000000,-3.270000,,,,,-5.769999,,,,,,,-8.083730,-9.040000,,"","C1 PROFILE",,,,,"D1 PROFILE",,,,,,
"820127-159314","Nodes","-159314",21.000000,28.251616,"Default Known Flow Node","Known Flow",399850.000000,90512.500000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82012700000605","Nodes","605",21.000000,27.765481,"DDS demands","Known Flow",398111.625000,91072.500000,,0.000000,,,,,,-2.440000,,,,,,,-2.181891,-2.440000,,"",,,,,,"D1 PROFILE",,,,,,
"82012700000606","Nodes","606",21.000000,27.327125,"DDS demands","Known Flow",398132.750000,91185.750000,,0.000000,,,,,,-5.789999,,,,,,,-5.177521,-5.789999,,"",,,,,,"D1 PROFILE",,,,,,
"82012700000615","Nodes","615",21.000000,25.099741,"DDS demands","Known Flow",398225.375000,91208.250000,,0.000000,,,,,,-3.599999,,,,,,,-3.219184,-3.599999,,"",,,,,,"D1 PROFILE",,,,,,
"82012700000614","Nodes","614",21.000000,25.124694,"DDS demands","Known Flow",398250.000000,91214.250000,,0.000000,,,,,,-3.130000,,,,,,,-2.798902,-3.130000,,"",,,,,,"D1 PROFILE",,,,,,
"820127-3395","Nodes","-3395",21.000000,27.795804,"Default Known Flow Node","Known Flow",398096.375000,91077.750000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82012700000644","Nodes","644",21.000000,26.478151,"DDS demands","Known Flow",398125.875000,91250.750000,,0.000000,,,,,,-3.549999,,,,,,,-3.174473,-3.549999,,"",,,,,,"D1 PROFILE",,,,,,
"82012700000645","Nodes","645",21.000000,26.469161,"DDS demands","Known Flow",398143.625000,91252.250000,,0.000000,,,,,,-2.689999,,,,,,,-2.405446,-2.689999,,"",,,,,,"D1 PROFILE",,,,,,
"82012700000607","Nodes","607",21.000000,27.312006,"DDS demands","Known Flow",398149.625000,91187.000000,,0.000000,,,,,,-3.579999,,,,,,,-3.201299,-3.579999,,"",,,,,,"D1 PROFILE",,,,,,
"82012700000335","Nodes","335",21.000000,27.663660,"DDS demands","Known Flow",398196.500000,91063.000000,,0.000000,-1.559999,,,,,-0.660000,,,,,,,-1.985163,-2.219999,,"","C1 PROFILE",,,,,"D1 PROFILE",,,,,,
"82012700000334","Nodes","334",21.000000,27.721125,"Default Known Flow Node","Known Flow",398186.625000,91066.250000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82012700000616","Nodes","616",21.000000,24.677521,"DDS demands","Known Flow",398243.125000,91176.500000,,0.000000,,,,,,-4.780000,,,,,,,-4.274362,-4.780000,,"",,,,,,"D1 PROFILE",,,,,,
"82012700000803","Nodes","803",21.000000,24.455911,"DDS demands","Known Flow",398239.125000,91144.500000,,0.000000,,,,,,-6.239999,,,,,,,-5.579919,-6.239999,,"",,,,,,"D1 PROFILE",,,,,,
"82012700000802","Nodes","802",21.000000,24.697284,"DDS demands","Known Flow",398212.875000,91175.000000,,0.000000,,,,,,-3.359999,,,,,,,-3.004572,-3.359999,,"",,,,,,"D1 PROFILE",,,,,,
"82012700000609","Nodes","609",21.000000,25.970466,"DDS demands","Known Flow",398116.125000,91288.250000,,0.000000,,,,,,-2.049999,,,,,,,-1.833146,-2.049999,,"",,,,,,"D1 PROFILE",,,,,,
"820127-3394","Nodes","-3394",21.000000,27.491480,"Default Known Flow Node","Known Flow",397916.250000,90895.000000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"820127-153831","Nodes","-153831",21.000000,68.730364,"Default Known Flow Node","Known Flow",398680.750000,91312.000000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"820127-153841","Nodes","-153841",21.000000,68.650679,"Default Known Flow Node","Known Flow",398743.750000,91325.500000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"820127-157276","Nodes","-157276",21.000000,35.542942,"Default Known Flow Node","Known Flow",398859.375000,91047.500000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82012700000225","Nodes","225",21.000000,35.542889,"DDS demands","Known Flow",398857.750000,91048.500000,,0.000000,,,,,,-28.870000,,,,,,,-25.816072,-28.870000,,"",,,,,,"D1 PROFILE",,,,,,
"820127-153833","Nodes","-153833",21.000000,68.597998,"Default Known Flow Node","Known Flow",398699.000000,91242.750000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"820127-153840","Nodes","-153840",21.000000,68.650679,"Default Known Flow Node","Known Flow",398742.125000,91334.500000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"820127-153839","Nodes","-153839",21.000000,68.650679,"Default Known Flow Node","Known Flow",398740.500000,91343.500000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82012700000246","Nodes","246",21.000000,34.142041,"DDS demands","Known Flow",398929.500000,91320.000000,,0.000000,,,,,,-10.920000,,,,,,,-9.764859,-10.920000,,"",,,,,,"D1 PROFILE",,,,,,
"82012700001011","Nodes","1011",21.000000,34.213764,"Default Known Flow Node","Known Flow",398883.375000,91263.000000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82012700000342","Nodes","342",21.000000,34.848080,"DDS demands","Known Flow",398938.500000,91417.000000,,0.000000,,,,,,-2.710000,,,,,,,-2.423330,-2.710000,,"",,,,,,"D1 PROFILE",,,,,,
"82012700000235","Nodes","235",21.000000,34.887137,"DDS demands","Known Flow",398927.500000,91491.000000,,0.000000,,,,,,-10.249999,,,,,,,-9.165733,-10.249999,,"",,,,,,"D1 PROFILE",,,,,,
"82012700000040","Nodes","40",21.000000,35.579234,"DDS demands","Known Flow",398788.125000,91091.250000,,0.000000,,,,,,-3.459999,,,,,,,-3.093993,-3.459999,,"",,,,,,"D1 PROFILE",,,,,,
"82012700000041","Nodes","41",21.000000,35.578581,"DDS demands","Known Flow",398784.625000,91087.250000,,0.000000,,,,,,-13.460000,,,,,,,-12.036173,-13.460000,,"",,,,,,"D1 PROFILE",,,,,,
"820127-145253","Nodes","-145253",21.000000,43.337280,"Default Known Flow Node","Known Flow",399299.750000,91448.750000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82012700000237","Nodes","237",21.000000,34.404486,"DDS demands","Known Flow",399001.375000,91350.250000,,0.000000,,,,,,-4.869999,,,,,,,-4.354840,-4.869999,,"",,,,,,"D1 PROFILE",,,,,,
"820127-146513","Nodes","-146513",21.000000,34.404486,"Default Known Flow Node","Known Flow",399022.000000,91349.500000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82012700000052","Nodes","52",21.000000,41.241036,"DDS demands","Known Flow",399167.000000,91321.750000,,0.000000,,,,,,-13.899999,,,,,,,-12.429627,-13.899999,,"",,,,,,"D1 PROFILE",,,,,,
"82012700000053","Nodes","53",21.000000,41.025484,"DDS demands","Known Flow",399102.125000,91263.250000,,0.000000,,,,,,-5.899999,,,,,,,-5.275885,-5.899999,,"",,,,,,"D1 PROFILE",,,,,,
"82012700000063","Nodes","63",21.000000,43.337510,"DDS demands","Known Flow",399302.750000,91445.750000,,0.000000,,,,,,-2.519999,,,,,,,-2.253428,-2.519999,,"",,,,,,"D1 PROFILE",,,,,,
"82012700000351","Nodes","351",21.000000,43.673309,"DDS demands","Known Flow",399360.250000,91347.500000,,0.000000,,,,,,-10.759999,,,,,,,-9.621784,-10.759999,,"",,,,,,"D1 PROFILE",,,,,,
"820127-145266","Nodes","-145266",21.000000,43.631136,"Default Known Flow Node","Known Flow",399390.875000,91315.250000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82012700000287","Nodes","287",21.000000,43.064694,"DDS demands","Known Flow",399370.750000,91425.000000,,0.000000,,,,,,-4.260000,,,,,,,-3.809368,-4.260000,,"",,,,,,"D1 PROFILE",,,,,,
"82012700000262","Nodes","262",21.000000,42.726031,"DDS demands","Known Flow",399419.750000,91382.250000,,0.000000,,,,,,-5.639999,,,,,,,-5.043388,-5.639999,,"",,,,,,"D1 PROFILE",,,,,,
"82012700000263","Nodes","263",21.000000,42.586954,"DDS demands","Known Flow",399432.625000,91397.000000,,0.000000,,,,,,-5.960000,,,,,,,-5.329538,-5.960000,,"",,,,,,"D1 PROFILE",,,,,,
"82012700000260","Nodes","260",21.000000,42.394021,"DDS","Known Flow",399468.626934,91333.494775,,0.000000,,,,,,-9.249999,,,,,,,-8.271515,-9.249999,,"",,,,,,"D1 PROFILE",,,,,,
"82012700000256","Nodes","256",21.000000,42.376542,"DDS demands","Known Flow",399483.000000,91319.000000,,0.000000,,,,,,-8.689999,,,,,,,-7.770753,-8.689999,,"",,,,,,"D1 PROFILE",,,,,,
"82012700000259","Nodes","259",21.000000,42.334070,"DDS demands","Known Flow",399418.500000,91291.500000,,0.000000,,,,,,-6.390000,,,,,,,-5.714052,-6.390000,,"",,,,,,"D1 PROFILE",,,,,,
"82012700000538","Nodes","538",21.000000,38.657482,"DDS demands","Known Flow",399155.750000,91080.500000,,0.000000,,,,,,-2.759999,,,,,,,-2.468041,-2.759999,,"",,,,,,"D1 PROFILE",,,,,,
"82012700000049","Nodes","49",21.000000,38.142693,"DDS demands","Known Flow",399158.750000,91052.000000,,0.000000,,,,,,-2.599999,,,,,,,-2.324966,-2.599999,,"",,,,,,"D1 PROFILE",,,,,,
"82012700000539","Nodes","539",21.000000,38.468132,"DDS demands","Known Flow",399222.250000,91094.750000,,0.000000,,,,,,-4.810000,,,,,,,-4.301188,-4.810000,,"",,,,,,"D1 PROFILE",,,,,,
"820127-146549","Nodes","-146549",21.000000,37.700706,"Default Known Flow Node","Known Flow",399159.875000,91029.000000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82012700000050","Nodes","50",21.000000,38.055894,"DDS demands","Known Flow",399200.000000,91054.750000,,0.000000,,,,,,-4.199999,,,,,,,-3.755715,-4.199999,,"",,,,,,"D1 PROFILE",,,,,,
"820127-146554","Nodes","-146554",21.000000,43.051778,"Default Known Flow Node","Known Flow",399253.125000,91209.250000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82012700000349","Nodes","349",21.000000,43.154760,"Default Known Flow Node","Known Flow",399290.750000,91216.500000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82012700000449","Nodes","449",21.000000,42.564639,"DDS demands","Known Flow",399253.375000,91144.750000,,0.000000,,,,,,-9.689999,,,,,,,-8.664970,-9.689999,,"",,,,,,"D1 PROFILE",,,,,,
"82012700000058","Nodes","58",21.000000,41.701311,"DDS demands","Known Flow",399344.500000,91161.000000,,0.000000,-3.049999,,,,,-15.469999,,,,,,,-16.560915,-18.520000,,"","C1 PROFILE",,,,,"D1 PROFILE",,,,,,
"820127-281549","Nodes","-281549",21.000000,42.887793,"Default Known Flow Node","Known Flow",399335.000000,91188.250000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"820127-152704","Nodes","-152704",21.000000,35.537666,"Default Known Flow Node","Known Flow",399100.500000,91005.250000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82012700000039","Nodes","39",21.000000,35.537666,"DDS demands","Known Flow",399097.375000,91005.500000,,0.000000,,,,,,-5.599999,,,,,,,-5.007620,-5.599999,,"",,,,,,"D1 PROFILE",,,,,,
"82012700000455","Nodes","455",21.000000,43.240425,"Default Known Flow Node","Known Flow",399267.375000,91218.500000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82012700000051","Nodes","51",21.000000,42.976786,"DDS demands","Known Flow",399240.875000,91214.750000,,0.000000,-1.799999,,,,,-21.389999,,,,,,,-20.736913,-23.190000,,"","C1 PROFILE",,,,,"D1 PROFILE",,,,,,
"820127-152702","Nodes","-152702",21.000000,35.537666,"Default Known Flow Node","Known Flow",399088.500000,91006.250000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82012700000038","Nodes","38",21.000000,35.456686,"DDS demands","Known Flow",399091.750000,90929.750000,,0.000000,,,,,,-17.229999,,,,,,,-15.407373,-17.229999,,"",,,,,,"D1 PROFILE",,,,,,
"820127-164535","Nodes","-164535",21.000000,42.380767,"Default Known Flow Node","Known Flow",397993.125000,91706.500000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82012700000100","Nodes","100",21.000000,42.230335,"DDS demands","Known Flow",397994.500000,91680.250000,,0.000000,,,,,,-11.310000,,,,,,,-10.113604,-11.310000,,"",,,,,,"D1 PROFILE",,,,,,
"82012700000108","Nodes","108",21.000000,41.768240,"DDS demands","Known Flow",397726.250000,91613.750000,,0.000000,,,,,,-13.090000,,,,,,,-11.705312,-13.090000,,"",,,,,,"D1 PROFILE",,,,,,
"82012700000109","Nodes","109",21.000000,41.725915,"DDS demands","Known Flow",397723.250000,91626.750000,,0.000000,,,,,,-1.539999,,,,,,,-1.377095,-1.539999,,"",,,,,,"D1 PROFILE",,,,,,
"82012700000101","Nodes","101",21.000000,42.039161,"DDS demands","Known Flow",397918.000000,91651.750000,,0.000000,,,,,,-9.850000,,,,,,,-8.808046,-9.850000,,"",,,,,,"D1 PROFILE",,,,,,
"82012700000118","Nodes","118",21.000000,42.261507,"DDS demands","Known Flow",398044.000000,91562.000000,,0.000000,,,,,,-3.140000,,,,,,,-2.807844,-3.140000,,"",,,,,,"D1 PROFILE",,,,,,
"820127-151495","Nodes","-151495",21.000000,42.661978,"Default Known Flow Node","Known Flow",398167.625000,91572.500000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"820127-151499","Nodes","-151499",21.000000,42.661978,"Default Known Flow Node","Known Flow",398178.000000,91573.500000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"820127-151467","Nodes","-151467",21.000000,42.395631,"Default Known Flow Node","Known Flow",398003.125000,91711.000000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82012700000099","Nodes","P09122405, CSEP, -7.29 SCMH",22.999998,41.845883,"CSEP Unmatched","Known Flow",397791.352127,91631.629372,,0.000000,,,,,,,,,,-7.289999,,,-6.518848,-7.289999,,"",,,,,,,,,,"PL-AF PROFILE",,
"82012700000333","Nodes","333",21.000000,42.650743,"DDS demands","Known Flow",398172.875000,91761.000000,,0.000000,,,,,,-1.429999,,,,,,,-1.278731,-1.429999,,"",,,,,,"D1 PROFILE",,,,,,
"82012700000096","Nodes","96",21.000000,42.577399,"DDS demands","Known Flow",398125.625000,91752.000000,,0.000000,,,,,,-5.509999,,,,,,,-4.927140,-5.509999,,"",,,,,,"D1 PROFILE",,,,,,
"820127-151491","Nodes","-151491",21.000000,42.566324,"Default Known Flow Node","Known Flow",398156.875000,91839.250000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"820127-151502","Nodes","-151502",21.000000,42.619732,"Default Known Flow Node","Known Flow",398183.625000,91579.000000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"820127-246903","Nodes","-246903",21.000000,42.661978,"Default Known Flow Node","Known Flow",398184.750000,91554.750000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82012700000782","Nodes","782",21.000000,42.541202,"DDS demands","Known Flow",398206.625000,91673.750000,,0.000000,,,,,,-10.589999,,,,,,,-9.469767,-10.589999,,"",,,,,,"D1 PROFILE",,,,,,
"82012700000781","Nodes","781",21.000000,42.599582,"DDS demands","Known Flow",398213.625000,91608.000000,,0.000000,,,,,,-2.619999,,,,,,,-2.342850,-2.619999,,"",,,,,,"D1 PROFILE",,,,,,
"820127-151515","Nodes","-151515",21.000000,42.599582,"Default Known Flow Node","Known Flow",398216.250000,91601.000000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"820127-151523","Nodes","-151523",21.000000,42.585914,"Default Known Flow Node","Known Flow",398238.500000,91656.000000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82012700000097","Nodes","97",21.000000,42.557373,"DDS demands","Known Flow",398230.125000,91653.250000,,0.000000,,,,,,-26.099999,,,,,,,-23.339087,-26.099999,,"",,,,,,"D1 PROFILE",,,,,,
"82012700000095","Nodes","95",21.000000,42.894808,"DDS demands","Known Flow",398302.875000,91773.250000,,0.000000,,-24.999999,,,,-9.630000,,,,,,,-30.966765,-34.629999,,"",,"C2 PROFILE",,,,"D1 PROFILE",,,,,,
"820127-151530","Nodes","-151530",21.000000,42.852606,"Default Known Flow Node","Known Flow",398300.875000,91849.000000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"820127-151538","Nodes","-151538",21.000000,42.820288,"Default Known Flow Node","Known Flow",398340.625000,91696.000000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"820127-151537","Nodes","-151537",21.000000,42.820058,"Default Known Flow Node","Known Flow",398336.125000,91702.750000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82012700000094","Nodes","94",21.000000,43.011586,"DDS demands","Known Flow",398361.375000,91773.000000,,0.000000,-2.130000,-4.750000,,-4.579999,,-22.600001,,,,,,,-30.457062,-34.060001,,"","C1 PROFILE","C2 PROFILE",,"C4 PROFILE",,"D1 PROFILE",,,,,,
"820127-151545","Nodes","-151545",21.000000,42.983176,"Default Known Flow Node","Known Flow",398411.000000,91698.500000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82012700000093","Nodes","93",21.000000,43.210856,"DDS demands","Known Flow",398445.250000,91772.000000,,0.000000,,,,,,-1.850000,,,,,,,-1.654303,-1.850000,,"",,,,,,"D1 PROFILE",,,,,,
"820127-159407","Nodes","-159407",21.000000,43.193066,"Default Known Flow Node","Known Flow",398435.750000,91772.000000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"820127-159399","Nodes","-159399",21.000000,43.082505,"Default Known Flow Node","Known Flow",398362.250000,91841.500000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"820127-159397","Nodes","-159397",21.000000,43.082505,"Default Known Flow Node","Known Flow",398355.750000,91841.500000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"820127-159403","Nodes","-159403",21.000000,43.125886,"Default Known Flow Node","Known Flow",398399.875000,91772.500000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"820127-246896","Nodes","-246896",21.000000,42.623587,"Default Known Flow Node","Known Flow",398111.375000,91564.750000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"820127-246900","Nodes","-246900",21.000000,42.581340,"Default Known Flow Node","Known Flow",398145.125000,91578.750000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82012700000119","Nodes","119",21.000000,42.685120,"DDS demands","Known Flow",398215.125000,91561.250000,,0.000000,,,,,,-9.159999,,,,,,,-8.191036,-9.159999,,"",,,,,,"D1 PROFILE",,,,,,
"82012700000120","Nodes","120",21.000000,42.811884,"Default Known Flow Node","Known Flow",398220.250000,91513.000000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"820127-153854","Nodes","-153854",21.000000,35.210678,"Default Known Flow Node","Known Flow",398923.875000,91528.500000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"820127-159420","Nodes","-159420",21.000000,43.384178,"Default Known Flow Node","Known Flow",398541.375000,91683.000000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"820127-159418","Nodes","-159418",21.000000,43.226374,"Default Known Flow Node","Known Flow",398507.250000,91656.750000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"820127-159423","Nodes","-159423",21.000000,43.471302,"Default Known Flow Node","Known Flow",398567.125000,91702.750000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"820127-159425","Nodes","-159425",21.000000,43.490526,"Default Known Flow Node","Known Flow",398597.750000,91726.250000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"820127-159440","Nodes","-159440",21.000000,39.429728,"Default Known Flow Node","Known Flow",398956.875000,91758.750000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"820127-159442","Nodes","-159442",21.000000,39.429728,"Default Known Flow Node","Known Flow",398966.375000,91759.000000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82012700000326","Nodes","326",21.000000,39.190213,"DDS demands","Known Flow",398562.750000,91593.750000,,0.000000,,,,,,-2.380000,,,,,,,-2.128238,-2.380000,,"",,,,,,"D1 PROFILE",,,,,,
"82012700000324","Nodes","324",21.000000,39.112985,"DDS demands","Known Flow",398565.375000,91638.250000,,0.000000,,,,,,-8.069999,,,,,,,-7.216338,-8.069999,,"",,,,,,"D1 PROFILE",,,,,,
"82012700000323","Nodes","323",21.000000,39.326343,"DDS demands","Known Flow",398597.750000,91616.750000,,0.000000,,,,,,-0.620000,,,,,,,-0.554415,-0.620000,,"",,,,,,"D1 PROFILE",,,,,,
"82012700000322","Nodes","322",21.000000,39.530869,"DDS demands","Known Flow",398631.000000,91644.750000,,0.000000,,,,,,-0.469999,,,,,,,-0.420282,-0.469999,,"",,,,,,"D1 PROFILE",,,,,,
"820127-153386","Nodes","-153386",21.000000,39.872192,"Default Known Flow Node","Known Flow",398726.125000,91799.500000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"820127-153387","Nodes","-153387",21.000000,39.872192,"Default Known Flow Node","Known Flow",398732.375000,91815.000000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82012700000075","Nodes","75",21.000000,38.733439,"DDS demands","Known Flow",398831.000000,91746.000000,,0.000000,,,-2.059999,,,-4.199999,,,,,,,-5.597803,-6.259999,,"",,,"C3  PROFILE",,,"D1 PROFILE",,,,,,
"820127-153403","Nodes","-153403",21.000000,38.741597,"Default Known Flow Node","Known Flow",398837.625000,91740.500000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82012700000076","Nodes","76",21.000000,38.245363,"DDS demands","Known Flow",398772.375000,91676.500000,,0.000000,,,,,,-13.810000,,,,,,,-12.349149,-13.810000,,"",,,,,,"D1 PROFILE",,,,,,
"82012700000074","Nodes","74",21.000000,38.745382,"DDS demands","Known Flow",398839.750000,91738.750000,,0.000000,,,,,,-17.989999,,,,,,,-16.086979,-17.989999,,"",,,,,,"D1 PROFILE",,,,,,
"82012700000079","Nodes","79",21.000000,43.887776,"DDS demands","Known Flow",398645.250000,91857.500000,,0.000000,,,,,,-2.059999,,,,,,,-1.842088,-2.059999,,"",,,,,,"D1 PROFILE",,,,,,
"82012700000204","Nodes","204",21.000000,43.910100,"Default Known Flow Node","Known Flow",398647.750000,91853.750000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"820127-159417","Nodes","-159417",21.000000,43.226374,"Default Known Flow Node","Known Flow",398501.625000,91664.500000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"820127-159419","Nodes","-159419",21.000000,43.384178,"Default Known Flow Node","Known Flow",398536.000000,91690.750000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"820127-159424","Nodes","-159424",21.000000,43.490526,"Default Known Flow Node","Known Flow",398591.750000,91733.250000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
