"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)"
"60201300000418","Nodes","418","21.000000","38.959890","DDS demands","Known Flow","315626.977041","690906.840212","","0.000000","","","","","","-5.280000","","","","-4.721470","-5.280000","","","","","","","","D1 PROFILE","","",""
"60201300000467","Nodes","467","21.000000","27.307231","DDS demands","Known Flow","314343.599240","688592.999762","","0.000000","","","","","","-15.989999","","","","-14.298544","-15.989999","","","","","","","","D1 PROFILE","","",""
"60201355600180","Nodes","55600180","21.000000","46.131710","DDS demands","Known Flow","316786.227356","691871.965474","","0.000000","","","","","","-7.580000","","","","-6.778171","-7.580000","","","","","","","","D1 PROFILE","","",""
"60201300001541","Nodes","1541","21.000000","40.622711","Default Known Flow Node","Known Flow","316453.312414","691567.663314","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201300000409","Nodes","409","21.000000","36.309703","DDS demands","Known Flow","315518.727011","690557.090116","","0.000000","","","","","","-7.799999","","","","-6.974899","-7.799999","","","","","","","","D1 PROFILE","","",""
"60201355600112","Nodes","55600112","21.000000","36.265820","Default Known Flow Node","Known Flow","315547.352019","690587.215125","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201355600408","Nodes","55600408","21.000000","38.100985","DDS demands","Known Flow","315726.102068","691715.840432","","0.000000","","","","","","-13.970000","","","","-12.492224","-13.970000","","","","","","","","D1 PROFILE","","",""
"60201355600312","Nodes","55600312","21.000000","28.027585","Default Known Flow Node","Known Flow","314474.763824","688639.327597","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201355600216","Nodes","55600216","21.000000","27.958106","DDS demands","Known Flow","314442.226718","688646.214596","","0.000000","","","","","","-5.769999","","","","-5.159637","-5.769999","","","","","","","","D1 PROFILE","","",""
"60201300000446","Nodes","446","21.000000","39.659052","DDS demands","Known Flow","315533.977015","690802.090183","","0.000000","","","","","","-5.070000","","","","-4.533684","-5.070000","","","","","","","","D1 PROFILE","","",""
"60201300000443","Nodes","443","21.000000","35.321670","DDS demands","Known Flow","315881.727110","690634.715138","","0.000000","","","","","","-4.689999","","","","-4.193881","-4.689999","","","","","","","","D1 PROFILE","","",""
"60201300001203","Nodes","1203","21.000000","40.075485","DDS demands","Known Flow","315725.477067","690847.840196","","0.000000","","","","","","-3.920000","","","","-3.505334","-3.920000","","","","","","","","D1 PROFILE","","",""
"60201300000045","Nodes","45","21.000000","34.234386","DDS demands","Known Flow","315695.102059","691263.090309","","0.000000","","","","","","-2.570000","","","","-2.298140","-2.570000","","","","","","","","D1 PROFILE","","",""
"60201300001211","Nodes","1211","21.000000","35.278995","DDS demands","Known Flow","315944.977127","690630.215136","","0.000000","","","","","","-17.219999","","","","-15.398431","-17.219999","","","","","","","","D1 PROFILE","","",""
"60201300000452","Nodes","452","21.000000","39.935139","DDS demands","Known Flow","315520.477012","690878.590204","","0.000000","","","","","","-2.949999","","","","-2.637942","-2.949999","","","","","","","","D1 PROFILE","","",""
"60201300000447","Nodes","447","21.000000","39.810104","DDS demands","Known Flow","315542.602018","690839.465193","","0.000000","","","","","","-3.000000","","","","-2.682653","-3.000000","","","","","","","","D1 PROFILE","","",""
"60201355600508","Nodes","55600508","21.000000","27.662643","Default Known Flow Node","Known Flow","316990.468405","691339.834812","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201355600177","Nodes","55600177","21.000000","27.351577","Default Known Flow Node","Known Flow","314342.976691","688650.714598","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201300001457","Nodes","1457","21.000000","43.770230","DDS demands","Known Flow","315441.660588","690960.197511","","0.000000","","","","","","-5.050000","","","","-4.515800","-5.050000","","","","","","","","D1 PROFILE","","",""
"60201355600060","Nodes","55600060","21.000000","26.986721","Default Known Flow Node","Known Flow","316959.227403","691563.340390","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201355600389","Nodes","55600389","21.000000","36.324489","Default Known Flow Node","Known Flow","315413.351983","691525.465380","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201355600391","Nodes","55600391","21.000000","35.706784","DDS demands","Known Flow","315376.601973","691525.715380","","0.000000","","","","","","","","","-135.190006","-120.889324","-135.190006","","","","","","","","","","","I2 PROFILE"
"60201355600161","Nodes","55600161","21.000000","36.324489","Default Known Flow Node","Known Flow","315414.101983","691515.090377","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201300001558","Nodes","1558","21.000000","35.805459","DDS demands","Known Flow","315580.102028","690550.340115","","0.000000","","","","","","-7.659999","","","","-6.849708","-7.659999","","","","","","","","D1 PROFILE","","",""
"60201355600297","Nodes","55600297","21.000000","35.286191","Default Known Flow Node","Known Flow","315601.352034","690662.215145","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201300000434","Nodes","434","21.000000","35.253804","DDS demands","Known Flow","315602.727034","690660.840145","","0.000000","","","","","","-4.839999","","","","-4.328014","-4.839999","","","","","","","","D1 PROFILE","","",""
"60201355600178","Nodes","55600178","21.000000","25.195905","Default Known Flow Node","Known Flow","317147.352454","692717.590704","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201355600031","Nodes","55600031","21.000000","40.111740","DDS demands","Known Flow","316262.477214","691765.965445","","0.000000","-15.999999","","","","","","","","","-14.307486","-15.999999","","","C1 PROFILE","","","","","","","",""
"60201355600352","Nodes","55600352","21.000000","41.672803","Default Known Flow Node","Known Flow","315385.851975","690908.590212","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201355600183","Nodes","55600183","21.000000","34.234386","Default Known Flow Node","Known Flow","315693.977059","691267.590310","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201355600376","Nodes","55600376","21.000000","34.236960","Default Known Flow Node","Known Flow","315704.477062","691232.965300","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201355600057","Nodes","55600057","21.000000","27.045579","Default Known Flow Node","Known Flow","315697.296744","692321.154884","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201355600156","Nodes","55600156","21.000000","27.154849","Default Known Flow Node","Known Flow","316913.977391","691281.840314","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201355600231","Nodes","55600231","21.000000","40.622711","Default Known Flow Node","Known Flow","316454.053266","691569.691392","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201355600518","Nodes","55600518","21.000000","36.130311","Default Known Flow Node","Known Flow","316617.111894","691428.221880","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201355600015","Nodes","55600015","21.000000","28.525804","Default Known Flow Node","Known Flow","316379.602245","692507.715647","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201355600158","Nodes","55600158","21.000000","27.154849","Default Known Flow Node","Known Flow","316856.352375","691284.215314","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201300001442","Nodes","1442","21.000000","27.154849","Default Known Flow Node","Known Flow","316833.227369","691272.840311","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201355600153","Nodes","55600153","21.000000","40.898510","DDS demands","Known Flow","315387.726976","690921.715216","","0.000000","","","","","","-5.290000","","","","-4.730413","-5.290000","","","","","","","","D1 PROFILE","","",""
"60201300000435","Nodes","435","21.000000","35.363078","DDS demands","Known Flow","315586.852030","690640.340139","","0.000000","","","","","","-6.010000","","","","-5.374249","-6.010000","","","","","","","","D1 PROFILE","","",""
"60201355600354","Nodes","55600354","21.000000","39.538209","Default Known Flow Node","Known Flow","315608.852036","690936.090220","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201355600534","Nodes","55600534","21.000000","27.809158","DDS demands","Known Flow","314385.112703","688328.548510","","0.000000","","","","","","-1.299999","","","","-1.162483","-1.299999","","","","","","","","D1 PROFILE","","",""
"60201355600013","Nodes","55600013","21.000000","28.738428","Default Known Flow Node","Known Flow","316730.975497","692485.465001","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201355600048","Nodes","55600048","21.000000","28.560809","Default Known Flow Node","Known Flow","316783.477355","692482.465640","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201300001021","Nodes","1021","21.000000","30.129023","Default Known Flow Node","Known Flow","315867.045018","692353.285005","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201300001018","Nodes","1018","21.000000","30.068478","Default Known Flow Node","Known Flow","315861.729105","692352.515605","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201355600483","Nodes","55600483","21.000000","29.801916","Default Known Flow Node","Known Flow","316145.628174","691157.441275","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201300000508","Nodes","508","21.000000","28.731958","DDS demands","Known Flow","316205.164198","691165.426282","","0.000000","","","","","","-10.920000","","","","-9.764859","-10.920000","","","","","","","","D1 PROFILE","","",""
"60201355600363","Nodes","55600363","21.000000","30.661495","DDS demands","Known Flow","315982.788137","691135.514274","","0.000000","","","","","","-12.799999","","","","-11.445988","-12.799999","","","","","","","","D1 PROFILE","","",""
"60201355600253","Nodes","55600253","21.000000","30.531938","DDS demands","Known Flow","315986.357138","691162.717281","","0.000000","","","","","","-9.350000","","","","-8.360937","-9.350000","","","","","","","","D1 PROFILE","","",""
"60201355600082","Nodes","55600082","21.000000","36.953047","DDS demands","Known Flow","315886.102111","691702.340428","","0.000000","","","","","","-14.210000","","","","-12.706836","-14.210000","","","","","","","","D1 PROFILE","","",""
"60201355600523","Nodes","55600523","21.000000","36.130664","Default Known Flow Node","Known Flow","316614.383048","691438.227649","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201355600490","Nodes","55600490","21.000000","36.699551","DDS demands","Known Flow","316682.269228","691224.008207","","0.000000","","","","","","-6.780000","","","","-6.062797","-6.780000","","","","","","","","D1 PROFILE","","",""
"60201355600132","Nodes","55600132","21.000000","36.699551","Default Known Flow Node","Known Flow","316695.352331","691234.215301","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201355600587","Nodes","55600587","21.000000","41.565177","Default Known Flow Node","Known Flow","316554.352293","691965.340500","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201355600298","Nodes","55600298","21.000000","35.816247","Default Known Flow Node","Known Flow","315792.171460","690664.628232","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201300001456","Nodes","1456","21.000000","43.816393","DDS demands","Known Flow","315408.101981","690934.215219","","0.000000","","","","","","-5.260000","","","","-4.703586","-5.260000","","","","","","","","D1 PROFILE","","",""
"60201355600465","Nodes","55600465","21.000000","37.009694","Default Known Flow Node","Known Flow","316393.723316","690996.212996","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201300000058","Nodes","58","21.000000","36.623774","DDS demands","Known Flow","316363.977241","690938.590220","","0.000000","","","","","","-9.939999","","","","-8.888526","-9.939999","","","","","","","","D1 PROFILE","","",""
"60201355600143","Nodes","55600143","21.000000","36.699551","Default Known Flow Node","Known Flow","316673.352325","691232.715300","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201355600202","Nodes","55600202","21.000000","39.538209","Default Known Flow Node","Known Flow","315595.727032","690935.215219","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201355600200","Nodes","55600200","21.000000","27.589120","DDS demands","Known Flow","314404.101708","688651.589598","","0.000000","","","","","","-7.340000","","","","-6.563559","-7.340000","","","","","","","","D1 PROFILE","","",""
"60201355600460","Nodes","55600460","21.000000","36.677865","Default Known Flow Node","Known Flow","316377.456544","690952.010606","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201355600455","Nodes","55600455","21.000000","36.675662","Default Known Flow Node","Known Flow","316394.227249","690939.715221","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201355600285","Nodes","55600285","21.000000","34.837119","Default Known Flow Node","Known Flow","315659.352049","690621.715134","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201355600254","Nodes","55600254","21.000000","48.952804","Default Known Flow Node","Known Flow","314916.268071","689877.173841","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201355600261","Nodes","55600261","21.000000","47.371723","DDS demands","Known Flow","315004.594871","690054.732980","","0.000000","","-35.619999","","-3.219999","","-4.579999","","","","-38.826941","-43.420001","","","","C2 PROFILE","","C4 PROFILE","","D1 PROFILE","","",""
"60201355600445","Nodes","55600445","21.000000","29.840180","Default Known Flow Node","Known Flow","315799.930768","692414.070440","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201300001173","Nodes","1173","21.000000","30.106375","Default Known Flow Node","Known Flow","315822.312094","692429.900626","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201355600250","Nodes","55600250","21.000000","30.106375","Default Known Flow Node","Known Flow","315832.272096","692433.245627","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201355600431","Nodes","55600431","21.000000","28.342150","Default Known Flow Node","Known Flow","315840.636099","692340.210602","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201355600246","Nodes","55600246","21.000000","27.760811","DDS demands","Known Flow","315842.847099","692334.909600","","0.000000","","-44.689998","","","","","","","","-39.962596","-44.689998","","","","C2 PROFILE","","","","","","",""
"60201355600591","Nodes","55600591","21.000000","40.155947","Default Known Flow Node","Known Flow","316643.883317","691977.258503","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201355600366","Nodes","55600366","21.000000","45.258659","Default Known Flow Node","Known Flow","315566.335024","691158.543280","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201355600599","Nodes","55600599","21.000000","39.312210","Default Known Flow Node","Known Flow","316451.334265","692074.426529","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201355600419","Nodes","55600419","21.000000","34.828703","Default Known Flow Node","Known Flow","315634.842700","691865.100692","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201355600248","Nodes","55600248","21.000000","34.828703","Default Known Flow Node","Known Flow","315633.628042","691867.478473","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201355600386","Nodes","55600386","21.000000","28.459461","Default Known Flow Node","Known Flow","314500.964734","688749.600625","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201300001005","Nodes","1005","21.000000","45.751470","Default Known Flow Node","Known Flow","316727.833340","691909.591484","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201355600574","Nodes","55600574","21.000000","42.197943","Default Known Flow Node","Known Flow","316482.301273","691935.735492","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201355600390","Nodes","55600390","21.000000","28.470039","Default Known Flow Node","Known Flow","314501.278734","688751.055625","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201355600150","Nodes","55600150","21.000000","24.865997","DDS demands","Known Flow","317134.477451","692805.840728","","0.000000","","","","","","-7.190000","","","","-6.429426","-7.190000","","","","","","","","D1 PROFILE","","",""
"60201300001017","Nodes","P00052622 - N9142, Elgin Road, 89.72","24.000000","40.028048","CSEP DDS Matched","Known Flow","316645.532318","691978.618503","","0.000000","","","","","-50.400001","","-39.319997","","","-80.229228","-89.719999","","","","","","","CT PROFILE","","DC PROFILE","",""
"60201355600364","Nodes","55600364","21.000000","31.427394","DDS demands","Known Flow","315924.307122","691143.015276","","0.000000","","","","","","-11.190000","","","","-10.006298","-11.190000","","","","","","","","D1 PROFILE","","",""
"60201355600252","Nodes","55600252","21.000000","42.241271","Default Known Flow Node","Known Flow","316446.465264","691926.681489","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201355600089","Nodes","55600089","21.000000","41.562719","DDS demands","Known Flow","316563.977296","691972.465502","","0.000000","","","","","","-2.939999","","","","-2.629000","-2.939999","","","","","","","","D1 PROFILE","","",""
"60201355600474","Nodes","55600474","21.000000","33.588478","Default Known Flow Node","Known Flow","316028.421150","691053.423251","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201355600251","Nodes","55600251","21.000000","33.573117","DDS demands","Known Flow","315865.614857","691065.489237","","0.000000","","","","","","-12.989999","","","","-11.615890","-12.989999","","","","","","","","D1 PROFILE","","",""
"60201300001019","Nodes","P00088402 - N3416, High Street, 18.10","22.999998","39.209972","CSEP DDS Matched","Known Flow","316458.200267","692076.042530","","0.000000","","","","","","","-18.100000","","","-16.185344","-18.100000","","","","","","","","","DC PROFILE","",""
"60201355600249","Nodes","55600249","21.000000","30.179339","Default Known Flow Node","Known Flow","315835.418097","692418.002623","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201355600247","Nodes","55600247","21.000000","31.365343","DDS demands","Known Flow","315927.598122","691170.487283","","0.000000","","","","","","-3.020000","","","","-2.700538","-3.020000","","","","","","","","D1 PROFILE","","",""
"60201300000115","Nodes","115","21.000000","33.586198","DDS demands","Known Flow","316066.352160","691073.715257","","0.000000","","","","","","-4.900000","","","","-4.381668","-4.900000","","","","","","","","D1 PROFILE","","",""
"60201300000390","Nodes","390","21.000000","46.271021","Default Known Flow Node","Known Flow","315611.107036","691165.232282","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201355600245","Nodes","55600245","21.000000","45.258659","Default Known Flow Node","Known Flow","315542.710018","691148.268277","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201300000423","Nodes","423","21.000000","33.596334","DDS demands","Known Flow","315749.102074","691184.090287","","0.000000","","","","","","-3.390000","","","","-3.031398","-3.390000","","","","","","","","D1 PROFILE","","",""
"60201355600528","Nodes","55600528","21.000000","36.066410","DDS demands","Known Flow","316650.102319","691461.090362","","0.000000","","","","","","-0.699999","","","","-0.625952","-0.699999","","","","","","","","D1 PROFILE","","",""
"60201355600127","Nodes","55600127","21.000000","37.009694","Default Known Flow Node","Known Flow","316379.727245","690981.465232","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201300001006","Nodes","1006","21.000000","45.521156","DDS demands","Known Flow","316729.455341","691900.588482","","0.000000","","-24.999999","","","","","","","","-22.355447","-24.999999","","","","C2 PROFILE","","","","","","",""
"60201300003794","Nodes","3794","21.000000","25.273624","Default Known Flow Node","Known Flow","314228.732395","688814.601999","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201300003054","Nodes","3054","21.000000","26.049760","Default Known Flow Node","Known Flow","314345.846692","688818.039643","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201300003010","Nodes","3010","21.000000","28.459461","Default Known Flow Node","Known Flow","314497.426733","688750.398625","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201300003011","Nodes","3011","21.000000","28.459461","Default Known Flow Node","Known Flow","314478.879728","688743.665623","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201300003062","Nodes","3062","21.000000","27.356636","DDS demands","Known Flow","314576.292755","688713.379615","","0.000000","","","","","","-2.369999","","","","-2.119296","-2.369999","","","","","","","","D1 PROFILE","","",""
"60201300003806","Nodes","3806","21.000000","27.753601","Default Known Flow Node","Known Flow","314576.977888","688729.944402","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201300003017","Nodes","3017","21.000000","23.746133","DDS demands","Known Flow","314192.941650","688789.503635","","0.000000","","-60.120000","","","","","","","","-53.760380","-60.120000","","","","C2 PROFILE","","","","","","",""
"60201300003020","Nodes","3020","21.000000","27.945060","Default Known Flow Node","Known Flow","314445.721007","688489.419820","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201300003021","Nodes","3021","21.000000","27.945060","Default Known Flow Node","Known Flow","314433.180716","688503.599558","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201300003027","Nodes","3027","21.000000","31.164341","Default Known Flow Node","Known Flow","314544.690746","688838.709649","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201300003028","Nodes","3028","21.000000","25.214754","DDS demands","Known Flow","314163.207642","688807.113640","","0.000000","","","","","","-16.509999","","","","-14.763537","-16.509999","","","","","","","","D1 PROFILE","","",""
"60201300003029","Nodes","3029","21.000000","25.214754","Default Known Flow Node","Known Flow","314163.305642","688798.327638","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201300003767","Nodes","3767","21.000000","27.877832","Default Known Flow Node","Known Flow","314437.437140","688355.355484","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201300003035","Nodes","3035","21.000000","25.036644","Default Known Flow Node","Known Flow","313976.097591","688814.069642","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201300003789","Nodes","3789","21.000000","25.001682","Default Known Flow Node","Known Flow","314036.143608","688799.145638","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201300003039","Nodes","3039","21.000000","25.205115","Default Known Flow Node","Known Flow","314166.100643","688827.340646","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201300003074","Nodes","3074","21.000000","25.160592","Default Known Flow Node","Known Flow","314185.860648","688827.971646","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201300003042","Nodes","3042","21.000000","25.276503","Default Known Flow Node","Known Flow","314227.456660","688815.038642","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201300003041","Nodes","3041","21.000000","25.405265","Default Known Flow Node","Known Flow","314221.398353","688789.657330","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201300003046","Nodes","3046","21.000000","28.469570","Default Known Flow Node","Known Flow","314499.689734","688751.415625","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201300003031","Nodes","3031","21.000000","28.462968","DDS demands","Known Flow","314499.717734","688769.609630","","0.000000","","","","","","-2.019999","","","","-1.806320","-2.019999","","","","","","","","D1 PROFILE","","",""
"60201300003045","Nodes","3045","21.000000","28.469570","Default Known Flow Node","Known Flow","314496.611733","688752.913625","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201300003803","Nodes","3803","21.000000","27.984891","Default Known Flow Node","Known Flow","314453.448678","688536.329947","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201300003048","Nodes","3048","21.000000","28.286864","Default Known Flow Node","Known Flow","314502.042735","688715.755615","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201300003071","Nodes","3071","21.000000","25.073873","Default Known Flow Node","Known Flow","314079.861620","688803.968639","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201300003055","Nodes","3055","21.000000","26.049760","Default Known Flow Node","Known Flow","314315.628684","688814.147642","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201300003056","Nodes","3056","21.000000","30.483247","Default Known Flow Node","Known Flow","314383.011702","688892.830664","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201300003058","Nodes","3058","21.000000","30.072853","Default Known Flow Node","Known Flow","314503.692735","688788.626635","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201300003061","Nodes","3061","21.000000","30.634534","Default Known Flow Node","Known Flow","314501.858734","688896.173664","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201300003057","Nodes","3057","21.000000","30.634534","Default Known Flow Node","Known Flow","314503.302735","688895.878664","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201300003063","Nodes","3063","21.000000","27.246933","DDS demands","Known Flow","314591.781759","688712.494614","","0.000000","","","","","","-3.270000","","","","-2.924092","-3.270000","","","","","","","","D1 PROFILE","","",""
"60201300003064","Nodes","3064","21.000000","25.075531","Default Known Flow Node","Known Flow","314082.494620","688804.145639","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201300003049","Nodes","3049","21.000000","25.075531","Default Known Flow Node","Known Flow","314083.952621","688804.167639","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201300003066","Nodes","3066","21.000000","27.182299","Default Known Flow Node","Known Flow","314277.272673","688645.345596","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201300003030","Nodes","3030","21.000000","27.877219","Default Known Flow Node","Known Flow","314437.567717","688354.332517","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201300003072","Nodes","3072","21.000000","25.073873","Default Known Flow Node","Known Flow","314106.046627","688800.340638","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201300003040","Nodes","3040","21.000000","25.160592","Default Known Flow Node","Known Flow","314203.005653","688826.378645","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201300003073","Nodes","3073","21.000000","25.249645","Default Known Flow Node","Known Flow","314184.971648","688819.465644","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201300003808","Nodes","3808","21.000000","26.628804","Default Known Flow Node","Known Flow","314216.688469","688432.858584","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201300003059","Nodes","3059","21.000000","30.327356","Default Known Flow Node","Known Flow","314515.399738","688818.394643","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201300003070","Nodes","3070","21.000000","30.341212","Default Known Flow Node","Known Flow","314516.649738","688816.105643","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201300003079","Nodes","3079","21.000000","33.077181","DDS demands","Known Flow","314618.684766","689070.449712","","0.000000","","","","","","-6.269999","","","","-5.606746","-6.269999","","","","","","","","D1 PROFILE","","",""
"60201300003080","Nodes","3080","21.000000","25.402363","Default Known Flow Node","Known Flow","314210.586655","688771.538631","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201300003081","Nodes","3081","21.000000","25.446878","Default Known Flow Node","Known Flow","314228.423467","688787.231710","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
